Sentence,UserID,Datetime,Train/Dev/Test,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,Score_8,Score_9,Score_10,Score_11,Score_12,Score_13,Score_14,Score_15,Score_16,Score_17,Score_18,Score_19,Score_20,Score_21,Score_22,Score_23,Score_24,Score_25,Score_26,Score_27,Score_28,Score_29,Score_30,Score_31,Score_32,Score_33,Score_34,Score_35,Score_36,Score_37,Score_38,Score_39,Score_40
今日気づいたが、モザンビークの何かを研究テーマにしてる日本人学生は結構いる。\n\n彼らへ声かけてオンライントークを開催したらかなり面白いのでは？と思った。早速提案してみよう。,41,2020/07/06 00:27,train,2,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
Withコロナの時代は、信用がますます価値を高める。\n\n国の行き来が少なくなるので、直接会えば何とかなる！というスタンスで仕事ができなくなってくる。\n\n遠隔でも信用される人間になれば、今まで以上にビジネスチャンスは増えそう。,41,2020/07/10 21:34,train,1,0,2,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
最近、日本にいる4歳の息子とオンラインで「どうぶつしょうぎ」をやるのが密かな楽しみです。\n\n6級になるまで何度も対局して頑張ったと話す息子\nおそらくその10倍はゲームをやり込んでいる父（自分）\n\n息子が父親超えする日はまだ遠い,41,2020/07/12 20:26,train,3,0,3,2,0,0,0,3,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
Youtube動画、エンタメ性の強い動画も作っていきたい！ということで企画案を20個考えた。\n\n・ソーシャルディスタンスを保って路上で野菜を買うことは可能か\n・全問正解するまで続く利き現地ビール\n・現地スタッフの買った激安中古自転車を見に行ってきた\n\nやります。,41,2020/07/24 19:03,train,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
Youtube動画をアップしてみたものの、動画内の画面が暗くて「変だな?変だな?（稲川淳二 口調）」って感じたので削除し再編集。\n\n1動画ずつ改善していかないと編集技術はいつまでも同じレベル。\nとりあえず今回の動画では\n・カラー調整\n・モザイクのかけかた\nを習得\n\n今から再アップします♪,41,2020/07/25 17:54,train,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
Final Cut Proで編集し1GB以上のデータを毎回Youtubeにアップしてたが、解像度もっと落としてもいい気がしてきた。\n\nインスタ用に480pを用意したら、10分の1のデータ量で画質もそんな気にならなかった（スマホで見たら）。\n\nモザンビークでも継続投稿できる体制を作っていこう。,41,2020/07/26 02:03,train,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ツイッターで正方形の画像をそのまま載せると全画像表示されない（スマホだと）\n\nそこで動画に変換してアップしたら全画面表示された！\nという今日の学び,41,2020/07/26 20:05,train,3,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Youtubeの自動翻訳（ポルトガル語）の付け方はわかったけど、この翻訳レベルだとモザンビークの友人に僕が変人だと思われそう。\n\n・正解「あーこのビールあんまり飲んだことないぞ」\n・自動翻訳「箱を建ててあんまり歌って未来のシナリオはない」\n\nすごいいい加減でも自分で訳したほうがマシな気が。,41,2020/07/29 05:35,train,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
DHLでのモリンガオイル発送、今のコロナ下だと日本まで20日間かかった。\n\n種も送りたいのだけど、次の日本への就航便(貨物)が中々確保できなく遅れている。\n\n今って世界の物流ちゃんと回ってるんだろうか？,41,2020/07/29 18:12,train,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99%モザンビークで過ごすであろう8月は\n・鶏舎の完成\n・モリンガ種、オイルの日本発送\n・承認済みだがコロナで凍結中のファンドを解凍\n\nに力を注ぎます。\n\n現地事業パートナーは日本のNGOの要望でモリンガ指導に首都へ。,41,2020/08/10 23:55,train,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
人間関係で厳密な損得を考えると息が詰まるので\n\n「まぁ他人に良くしておけば困った時誰かが助けてくれるさ」\nぐらいの感覚で過ごした方がストレスフリー\n\n個人的にはこちらへ致命傷を負わさない人であれば交流可能,41,2020/08/13 01:33,train,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
今日は「ビール工場でビニールシートが格安で買える」というガセネタを信じてビール工場へ突撃し、見事に入り口で警備員に入場拒否されました。\n\n1年前は二酸化炭素ボンベが買えると聞き突撃→失敗\n\nビール工場にはビールを求めるのが正解のようです,41,2020/08/14 21:51,train,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kindleで江戸川乱歩全集を買ってみたところ、文量多くて読みごたえが相当ある。\n\n時々話の終わりに著者のあとがきが記されていて\n『あまりの出来の悪さに旅へ出かけた』『自分の世界観が出過ぎて読者に受け入れられなかった』など人間味を感じられる部分があるのが面白い。,41,2020/08/19 18:43,train,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
成功者でもなんでもない自分が他者へ価値を提供する場合、先に考えを発信してフィードバックもらいながら発信内容を固めたほうがよさそうだ。\n\n「今こういう生き方を試しているんですが、皆さんはどう思いますか？」\nと素直に投げかけてみよう。\n\n完成版を目指すのではなく改善版を積み重ねる意識,41,2020/08/22 01:34,train,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
メジャーな存在を半自動的に好まない自分みたいな人もいるんだから、誰からも好かれる人間は存在しないんだろうな。\n\n願わくば、嫌ってきた人が攻撃ではなく距離を置く形で対応してほしいと願う今日この頃。\n\n自分もそうでありたい。,41,2020/08/27 04:46,train,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
現地の友人ジョゼの家に行ったら、紅茶とパンを振る舞ってくれた。ありがたいなぁと思っていたら彼の元へ着信が。\n\nジョゼの友人からの電話で「朝ごはん食べたいから今からお前の家行くわ」との電話だった。\n\nジョゼが1度ご馳走したことに味をしめた友人が、たまに飯目当てで来るらしい。圧倒的平和,41,2020/08/27 18:52,train,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
知人情報によると現在モザンビーク?日本の航路は\n・カタール航空（ドーハ→成田）\n・モザンビーク航空\n 1）ダルエスからエチオピア航空乗り換え\n 2）ダルエスからエミレーツ航空乗り換え\n\nの3種類。\n\n5月に自分が予約したトルコ航空はトの字も情報出てこない。カタールで帰ろう。,41,2020/09/09 22:03,train,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
『青年海外協力隊の強みを日本企業へ伝えたい』そう思い行動に移している協力隊OVとZoomミーティングをした。\n\n▼協力隊の経験を評価する会社が少ないのは、その経験を隊員が上手く言語化して伝えられていないから\n →だったら上手く伝えられる集団を作り、会社へ売り込めばいい\n\n面白いアプローチだ,41,2020/09/10 19:43,train,2,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
郵便局へ行くと、孤児院で活動していた協力隊への寄贈品が日本から届いていた。だが、協力隊はコロナ禍により日本帰国中、帰れる目処は立っていない。\n\n「彼は帰ってこれないから、僕が受け取ってもいいかな？代わりに施設へ届けるよ」と職員へ聞いたら「いいよ」とのこと。\n\nいいのかい！笑,41,2020/09/10 21:06,train,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
"""出国時に72時間以内のPCR検査結果の提示を求められるようなので、首都に早めに上がっておく必要がある。\n\nPCR検査は首都の私立病院で5,6千円程度→まあまあ良心的な価格\n\n日本の場合は陰性証明書込みで4万円弱(海外渡航用は自費診療扱い)\n→ シーン・・・""",41,2020/09/11 05:47,train,0,2,0,2,1,2,2,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0
郵便局で荷物を受け取る際、品物に対して関税がかけられる。\n\n今日、日本からの郵送物を受け取る際起こった出来事\n\n・円と現地通貨の為替レートをその場で僕が調べて伝達\n →そのまま適用\n\n・関税額が商品価格より高くなる\n →パーセントとは何かを職員へ説明し無事修正\n\n平和だ,41,2020/09/11 19:43,train,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ドーハ乗り継ぎ17時間を空港内で潰した僕から\n\n「絶対ホテル抑えておいたほうがいい！(バタッ)」\nと言われた友人は、来週同じ経路で日本へ戻ってくる。\n\n過ちは後進の者へ伝えていきたい,41,2020/09/25 20:55,train,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
【緊急事態宣言下の不当拘束に対する訴訟】\nZamb?zia州Milange郡で、バングラデシュ人が地元政府に不当拘束され商機を逃したと訴訟。\n\n農作物の仲買人にとって、買い付け時期は命。\n\n買い付け予定であったキマメが釈放後に値上げ済み→1千万円の機会損失 という話,41,2020/09/27 08:33,train,0,2,0,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0
『ある程度学習が進んだら、その道に精通してる人に個別指導してもらった方が効率いい』\n\nフリーランスで成功した友人が言っていた。\n\n基礎を学ぶ中で浮かんだ疑問をまとめて解決してもらう1時間、有益だろうな,41,2020/10/02 00:08,train,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
日本というだけでジャングルの王者ターちゃんばりに力が失われているのに\n\n「六本木で誕生日パーティーやるから来てよ」\n\nとブラジル人から誘われた日には断り文句を考えることで精一杯だ・・・せめて昔のホームタウンの所沢にしてくれ,41,2020/10/03 16:09,train,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
モザンビークと南ア間の行き来が再開したようだけど、両国とも入国時に陰性証明書提出を義務づけてるため商人が困っている。\n\nテストは1回50$ぐらいするので、小規模業者は負担できない。\n\n国と国を行き来するビジネスは厳しい状況,41,2020/10/04 14:34,train,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
知人の大学院生から就活相談の依頼が来たので快諾。が、\n\n自分でいいのか甚だ疑問\n\n・就活を途中離脱し休学\n・世界一周を目指すも金が貯まらずタイとカンボジアのみ\n・国連目指すために協力隊、でも気が変わって現地起業\n\nそんな自分に出来ることは『こんな奴でもなんとかなってるよ』と励ますことか,41,2020/10/13 23:25,train,2,0,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
モザンビークでお世話になった水産加工会社の社長さんへ連絡し日本で会えることになった！が・・・\n\n年上の人と行く居酒屋ってどういう所なんだろうか。。\n\nモザンビークだったら選択肢自体が少ないので店選びに困らないけど、日本の多種多様なお店の中から最適なお店を選ぶのはコツがいりそう。,41,2020/10/19 22:25,train,2,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
先日お会いした社長からも言われましたが、今の時代ネット経由で世界へ営業かけれるので本当に便利。\n\n昔は海外企業と電報やテレックスでやり取りしてたんだよ・・・と話す社長。テレックスを知らない僕。\n\nもうじき5G時代ですね,41,2020/10/26 00:51,train,3,0,3,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
台湾の謎の大盛りカップラーメン美味しい,42,2018/03/16 22:16,train,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
インスタ映えしないスタイルさいこー,42,2018/03/16 23:09,train,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
可愛い服に一目惚れして買ったけど、かわいすぎて自分では着る勇気がでないと気づいてしまった,42,2018/03/20 20:45,train,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
ぱいなぽーがうまくいってるのが母親的目線で嬉しい,42,2018/03/21 00:01,train,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
家族旅行行くとかならず電車とかバスとか乗り遅れる,42,2018/03/23 06:12,train,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
祝賀会楽しすぎてまだお祭り気分抜けない,42,2018/03/30 23:51,train,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
今日は楽しかった！ いろんな人と知り合えて良かった…！これからよろしくお願いしますm(._.)m,42,2018/03/31 22:04,train,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,3,0,1,0,0,0,0,1
スーツのストレスすごいけどがんばる,42,2018/04/02 13:43,train,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
印刷されてたプリント類が消えて、それをもう一度刷る時ソートで印刷しちゃって踏んだり蹴ったり,42,2018/04/02 21:34,train,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0
今から風呂入って勉強するって頭おかしいかな,42,2018/04/04 01:05,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
中央快速すぐ止まる…,42,2018/04/06 09:58,train,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0
メディ女集合写真うつりそびれてショック,42,2018/04/06 14:28,train,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ザケンナ華音,42,2018/04/06 20:20,train,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0
最寄り同じ友達ができて嬉しい,42,2018/04/07 23:43,train,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
昨日バドからの今日硬テで右腕プルプル,42,2018/04/08 22:01,train,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
あー計画性なさすぎて授業準備終わらん,42,2018/04/10 01:39,train,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
待って待ってpc今日とか無理,42,2018/04/12 07:45,train,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0
チャイ語落ちたし英語1クラ(？)になってしまったし、言語の神様に嫌われてる気がする,42,2018/04/12 19:53,train,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
今日S科目も行けるんだっけ？,42,2018/04/13 08:18,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
大きいリュック素晴らしい 買えてよかった！,42,2018/04/13 11:35,train,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,1,0,0,0,0,1
